22 | 917 22 (0.009614267456721273) (0.013366925934803662)(0.006915138093845318)
22 | 921 22 (0.012025095852213315) (0.01671875328401425)(0.00864914553127481)
22 | 22 930 (0.01449401649819914) (0.020151347557302197)(0.010424936280449588)
22 | 936 22 (0.009498082955733705) (0.013205392086648936)(0.00683157147035474)
22 | 941 22 (0.03822470082490996) (0.0531446360429052)(0.02749341912840012)
22 | 944 22 (0.018444289531776462) (0.025643498394562918)(0.013266201479129236)
22 | 22 946 (0.0164691530149878) (0.022897422975932558)(0.011845568879789412)
22 | 22 947 (0.014203555245730219) (0.01974751293691538)(0.010216019721723145)
22 | 22 954 (0.015423492506099687) (0.021443618342540015)(0.011093469268374212)
22 | 22 967 (0.010311374462646683) (0.014336129023732025)(0.007416537834788785)
22 | 972 22 (0.013186940862088997) (0.018334091765561517)(0.009484811766180587)
22 | 22 998 (0.018357151156035784) (0.025522348008446872)(0.013203526511511302)
22 | 1000 22 (0.010630881840362495) (0.014780347106157523)(0.007646346049387875)
22 | 22 1010 (0.012431741605669804) (0.017284121752555795)(0.008941628713491832)
22 | 22 1030 (0.01295457186011386) (0.018011024069252063)(0.009317678519199431)
22 | 1032 22 (0.010456605088881143) (0.014538046333925433)(0.007520996114152008)
22 | 22 1066 (0.008626699198326943) (0.011993888225488483)(0.006204821794175406)
22 | 1084 22 (0.008917160450795865) (0.012397722845875302)(0.006413738352901851)
22 | 1092 22 (0.012344603229929127) (0.017162971366439746)(0.008878953745873898)
22 | 1097 22 (0.012722202858138723) (0.01768795637294261)(0.009150545272218275)
22 | 22 1123 (0.008830022075055188) (0.012276572459759254)(0.006351063385283917)
22 | 22 1126 (0.010311374462646683) (0.014336129023732025)(0.007416537834788785)
22 | 1128 22 (0.01760195189961659) (0.024472377995441146)(0.012660343458822547)
22 | 22 1131 (0.011037527593818985) (0.01534571557469907)(0.007938829231604896)
22 | 1136 22 (0.015103985128383873) (0.020999400260114515)(0.010863661053775122)
22 | 22 1147 (0.01068897409085628) (0.014861114030234887)(0.0076881293611331634)
22 | 1165 22 (0.013622632740792378) (0.018939843696141746)(0.009798186604270254)
22 | 22 1187 (0.009352852329499246) (0.013003474776455528)(0.006727113190991518)
22 | 1197 22 (0.010049959335424654) (0.013972677865383889)(0.007228512931934985)
22 | 22 1259 (0.0128093412338794) (0.017809106759058654)(0.00921322023983621)
22 | 1272 22 (0.007551992564191937) (0.010499700130057257)(0.005431830526887561)
22 | 1277 22 (0.009062391077030324) (0.012599640156068709)(0.006518196632265073)
22 | 1377 22 (0.01957708841640525) (0.027218453414071503)(0.01408097605816237)
22 | 22 1386 (0.011153712094806553) (0.015507249422853796)(0.008022395855095475)
22 | 1420 22 (0.014290693621470896) (0.019868663323031426)(0.010278694689341077)
22 | 22 1423 (0.008423376321598699) (0.01171120399121771)(0.006058580203066895)
22 | 22 1442 (0.02277216219356338) (0.0316606342383265)(0.016379058204153262)
22 | 1452 22 (0.014174509120483328) (0.0197071294748767)(0.0101951280658505)
22 | 1472 22 (0.010863250842337632) (0.015103414802466977)(0.00781347929636903)
22 | 22 1495 (0.024950621587080283) (0.03468939389122763)(0.017945932394601596)
22 | 1540 22 (0.014203555245730219) (0.01974751293691538)(0.010216019721723145)
22 | 1557 22 (0.00871383757406762) (0.012115038611604529)(0.006267496761793339)
22 | 22 1595 (0.02532822121528988) (0.0352143788977305)(0.018217523920945975)
22 | 22 1606 (0.008365284071104914) (0.011630437067140346)(0.006016796891321606)
22 | 22 1607 (0.014319739746717788) (0.01990904678507011)(0.010299586345213722)
22 | 1613 22 (0.011996049726966423) (0.016678369821975566)(0.008628253875402165)
22 | 1621 22 (0.008249099570117347) (0.01146890321898562)(0.0059332302678310285)
22 | 22 1634 (0.008423376321598699) (0.01171120399121771)(0.006058580203066895)
22 | 22 1635 (0.013157894736842105) (0.018293708303522838)(0.009463920110307942)
22 | 22 1658 (0.02364354595097014) (0.032872138099486956)(0.017005807880332596)
22 | 22 1691 (0.010195189961659116) (0.014174595175577299)(0.007332971211298208)
22 | 22 1830 (0.00999186708493087) (0.013891910941306524)(0.007186729620189696)
22 | 1877 22 (0.008336237945858022) (0.011590053605101664)(0.005995905235448962)
22 | 22 1898 (0.010049959335424654) (0.013972677865383889)(0.007228512931934985)
22 | 1928 22 (0.008568606947833159) (0.011913121301411119)(0.006163038482430118)
22 | 22 1930 (0.009178575578017892) (0.012761174004223436)(0.006601763255755651)
22 | 22 1978 (0.010195189961659116) (0.014174595175577299)(0.007332971211298208)
22 | 22 2015 (0.01068897409085628) (0.014861114030234887)(0.0076881293611331634)
22 | 22 2031 (0.018240966655048218) (0.025360814160292146)(0.013119959888020725)
22 | 22 2178 (0.01614964563727199) (0.02245320489350706)(0.011615760665190322)
22 | 2180 22 (0.011037527593818985) (0.01534571557469907)(0.007938829231604896)
22 | 2205 22 (0.00943999070523992) (0.013124625162571572)(0.006789788158609452)
22 | 2217 22 (0.014261647496224003) (0.019828279860992743)(0.010257803033468432)
22 | 2228 22 (0.01083420471709074) (0.015063031340428296)(0.007792587640496386)
22 | 22 2275 (0.02381782270245149) (0.03311443887171904)(0.01713115781556846)
22 | 22 2278 (0.011008481468572093) (0.015305332112660388)(0.007917937575732252)
22 | 22 2306 (0.009352852329499246) (0.013003474776455528)(0.006727113190991518)
22 | 22 2322 (0.014900662251655629) (0.020716716025843743)(0.01071741946266661)
22 | 22 2323 (0.008394330196351807) (0.011670820529179029)(0.00603768854719425)
22 | 2452 22 (0.01138608109678169) (0.01583031711916325)(0.008189529102076631)
22 | 22 2482 (0.008946206576042755) (0.012438106307913982)(0.006434630008774495)
22 | 2492 22 (0.01658533751597537) (0.023058956824087283)(0.01192913550327999)
22 | 22 2499 (0.014668293249680492) (0.02039364832953429)(0.010550286215685455)
22 | 2533 22 (0.008191007319623562) (0.011388136294908256)(0.005891446956085739)
22 | 22 2570 (0.013535494365051703) (0.0188186933100257)(0.009735511636652322)
22 | 2580 22 (0.0066806088067851745) (0.009288196268896804)(0.004805080850708227)
22 | 22 2631 (0.017108167770419427) (0.023785859140783558)(0.01230518530898759)
22 | 22 2639 (0.01588823051004996) (0.022089753735158923)(0.011427735762336523)
22 | 2640 22 (0.01661438364122226) (0.023099340286125963)(0.011950027159152634)
22 | 2665 22 (0.00830719182061113) (0.011549670143062981)(0.005975013579576317)
22 | 22 2674 (0.011908911351225746) (0.01655721943585952)(0.00856557890778423)
22 | 2716 22 (0.008888114325548972) (0.012357339383836619)(0.006392846697029207)
22 | 22 2735 (0.008568606947833159) (0.011913121301411119)(0.006163038482430118)
22 | 22 2738 (0.013971186243755084) (0.019424445240605926)(0.010048886474741989)
22 | 22 2746 (0.016788660392703613) (0.023341641058358058)(0.0120753770943885)
22 | 2809 22 (0.00900429882653654) (0.012518873231991344)(0.006476413320519785)
22 | 22 2850 (0.046648077146508655) (0.06485584003412291)(0.03355199933146701)
22 | 22 2907 (0.013942140118508192) (0.019384061778567246)(0.010027994818869344)
22 | 2924 22 (0.014435924247705356) (0.020070580633224835)(0.010383152968704299)
22 | 2937 22 (0.007522946438945044) (0.010459316668018576)(0.005410938871014917)
22 | 22 3074 (0.008655745323573836) (0.012034271687527165)(0.006225713450048051)
22 | 3168 22 (0.00874288369931451) (0.012155422073643209)(0.006288388417665984)
22 | 3305 22 (0.012199372603694667) (0.01696105405624634)(0.008774495466510676)
22 | 3592 22 (0.009962820959683979) (0.013851527479267845)(0.007165837964317052)
22 | 3669 22 (0.012722202858138723) (0.01768795637294261)(0.009150545272218275)
22 | 22 3694 (0.01603346113628442) (0.022291671045352332)(0.011532194041699745)
22 | 22 4175 (0.012170326478447775) (0.016920670594207658)(0.008753603810638031)
22 | 4441 22 (0.01153131172301615) (0.016032234429356657)(0.008293987381439853)
22 | 22 5359 (0.014813523875914954) (0.020595565639727698)(0.010654744495048678)
22 | 22 6330 (0.01307075636110143) (0.018172557917406792)(0.00940124514269001)
22 | 22 6818 (0.011182758220053445) (0.015547632884892477)(0.00804328751096812)
22 | 22 7162 (0.011008481468572093) (0.015305332112660388)(0.007917937575732252)
22 | 7948 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 22 8423 (0.012402695480422912) (0.017243738290517112)(0.008920737057619187)
22 | 9213 22 (0.01870570465899849) (0.026006949552911055)(0.013454226381983035)
22 | 15732 22 (0.014958754502149414) (0.020797482949921106)(0.0107592027744119)
22 | 15733 22 (0.01644010688974091) (0.022857039513893878)(0.011824677223916768)
22 | 22 15734 (0.015859184384803066) (0.02204937027312024)(0.011406844106463879)
22 | 22 38 23 (0.005867317299872197) (0.008157459331813716)(0.004220114486274182)
22 | 22 426 23 (0.004589287789008946) (0.006380587002111718)(0.0033008816278778256)
22 | 376 22 38 (0.00717439293598234) (0.009974715123554394)(0.005160239000543183)
22 | 661 22 38 (0.008220053444870454) (0.011428519756946939)(0.005912338611958384)
22 | 22 38 1635 (0.00450214941326827) (0.006259436615995672)(0.0032382066602598923)
22 | 2217 22 38 (0.01042755896363425) (0.01449766287188675)(0.007500104458279363)
22 | 22 38 2631 (0.0047345184152434066) (0.0065825043123051265)(0.0034053399072410478)
22 | 22 38 2850 (0.010340420587893575) (0.014376512485770708)(0.00743742949066143)
22 | 22 710 71 (0.004821656790984083) (0.006703654698421172)(0.0034680148748589814)
22 | 22 75 2639 (0.005170210293946788) (0.007188256242885354)(0.003718714745330715)
22 | 2640 22 75 (0.00534448704542814) (0.007430557015117444)(0.0038440646805665817)
22 | 22 82 5359 (0.005518763796909493) (0.007672857787349535)(0.003969414615802448)
22 | 385 22 1595 (0.004531195538515162) (0.006299820078034354)(0.0032590983161325366)
22 | 22 494 495 (0.024514929708376904) (0.03408364196064741)(0.01763255755651193)
22 | 2492 22 498 (0.01533635413035901) (0.02132246795642397)(0.011030794300756278)
22 | 9213 22 498 (0.015946322760543745) (0.02217052065923629)(0.011469519074081811)
22 | 15732 22 498 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 15733 22 498 (0.015307308005112118) (0.021282084494385286)(0.011009902644883633)
22 | 22 498 15734 (0.01548158475659347) (0.021524385266617378)(0.011135252580119501)
22 | 640 22 651 (0.013622632740792378) (0.018939843696141746)(0.009798186604270254)
22 | 661 22 1010 (0.004821656790984083) (0.006703654698421172)(0.0034680148748589814)
22 | 665 22 666 (0.004618333914255838) (0.006420970464150399)(0.0033217732837504703)
22 | 22 666 2275 (0.004705472289996514) (0.006542120850266445)(0.0033844482513684035)
22 | 700 701 22 (0.014203555245730219) (0.01974751293691538)(0.010216019721723145)
22 | 941 22 1635 (0.00618682467758801) (0.008601677414239214)(0.004449922700873271)
22 | 941 22 2850 (0.006303009178575578) (0.008763211262393942)(0.004533489324363849)
22 | 1613 3305 22 (0.007639130939932613) (0.010620850516173303)(0.005494505494505495)
22 | 2217 22 2850 (0.0128093412338794) (0.017809106759058654)(0.00921322023983621)
22 | 2492 9213 22 (0.01533635413035901) (0.02132246795642397)(0.011030794300756278)
22 | 2492 15732 22 (0.014958754502149414) (0.020797482949921106)(0.0107592027744119)
22 | 2492 15733 22 (0.01644010688974091) (0.022857039513893878)(0.011824677223916768)
22 | 2492 22 15734 (0.01519112350412455) (0.02112055064623056)(0.010926336021393056)
22 | 22 2850 2631 (0.005024979667712327) (0.0069863389326919444)(0.0036142564659674926)
22 | 2640 22 2639 (0.012983617985360752) (0.018051407531290746)(0.009338570175072076)
22 | 7948 22 2850 (0.009323806204252353) (0.012963091314416846)(0.006706221535118874)
22 | 4441 22 6330 (0.008626699198326943) (0.011993888225488483)(0.006204821794175406)
22 | 15732 9213 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 9213 15733 22 (0.015307308005112118) (0.021282084494385286)(0.011009902644883633)
22 | 9213 22 15734 (0.015830138259556176) (0.02200898681108156)(0.011385952450591234)
22 | 15732 15733 22 (0.014958754502149414) (0.020797482949921106)(0.0107592027744119)
22 | 15732 22 15734 (0.01376786336702684) (0.019141761006335155)(0.009902644883633478)
22 | 15733 22 15734 (0.015162077378877658) (0.021080167184191877)(0.010905444365520411)
22 | 2217 2850 22 38 (0.009498082955733705) (0.013205392086648936)(0.00683157147035474)
22 | 2640 75 22 2639 (0.0046473800395027305) (0.006461353926189082)(0.0033426649396231145)
22 | 498 2492 9213 22 (0.01533635413035901) (0.02132246795642397)(0.011030794300756278)
22 | 498 2492 15732 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 2492 15733 22 (0.015307308005112118) (0.021282084494385286)(0.011009902644883633)
22 | 498 2492 22 15734 (0.015162077378877658) (0.021080167184191877)(0.010905444365520411)
22 | 498 15732 9213 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 9213 15733 22 (0.015307308005112118) (0.021282084494385286)(0.011009902644883633)
22 | 498 9213 22 15734 (0.01548158475659347) (0.021524385266617378)(0.011135252580119501)
22 | 498 15732 15733 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 15732 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 15733 22 15734 (0.015133031253630766) (0.021039783722153198)(0.010884552709647766)
22 | 2492 15732 9213 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 2492 9213 15733 22 (0.015307308005112118) (0.021282084494385286)(0.011009902644883633)
22 | 2492 9213 22 15734 (0.015162077378877658) (0.021080167184191877)(0.010905444365520411)
22 | 2492 15732 15733 22 (0.014958754502149414) (0.020797482949921106)(0.0107592027744119)
22 | 2492 15732 22 15734 (0.01376786336702684) (0.019141761006335155)(0.009902644883633478)
22 | 2492 15733 22 15734 (0.015162077378877658) (0.021080167184191877)(0.010905444365520411)
22 | 15732 9213 15733 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 15732 9213 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 9213 15733 22 15734 (0.015133031253630766) (0.021039783722153198)(0.010884552709647766)
22 | 15732 15733 22 15734 (0.01376786336702684) (0.019141761006335155)(0.009902644883633478)
22 | 498 2492 15732 9213 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 2492 9213 15733 22 (0.015307308005112118) (0.021282084494385286)(0.011009902644883633)
22 | 498 2492 9213 22 15734 (0.015162077378877658) (0.021080167184191877)(0.010905444365520411)
22 | 498 2492 15732 15733 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 2492 15732 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 2492 15733 22 15734 (0.015133031253630766) (0.021039783722153198)(0.010884552709647766)
22 | 498 15732 9213 15733 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 15732 9213 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 9213 15733 22 15734 (0.015133031253630766) (0.021039783722153198)(0.010884552709647766)
22 | 498 15732 15733 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 2492 15732 9213 15733 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 2492 15732 9213 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 2492 9213 15733 22 15734 (0.015133031253630766) (0.021039783722153198)(0.010884552709647766)
22 | 2492 15732 15733 22 15734 (0.01376786336702684) (0.019141761006335155)(0.009902644883633478)
22 | 15732 9213 15733 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 2492 15732 9213 15733 22 (0.013825955617520622) (0.019222527930412518)(0.009944428195378765)
22 | 498 2492 15732 9213 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 2492 9213 15733 22 15734 (0.015133031253630766) (0.021039783722153198)(0.010884552709647766)
22 | 498 2492 15732 15733 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 15732 9213 15733 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 2492 15732 9213 15733 22 15734 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
22 | 498 15732 15733 22 15734 2492 9213 (0.013738817241779947) (0.01910137754429647)(0.009881753227760833)
23 | 22 23 (0.7623198122695273) (12.232383551489505)(0.047507625454393514)
23 | 38 23 (0.07106939322829367) (1.1403981147386875)(0.004429031045000626)
23 | 194 23 (0.1485082132081797) (2.3830017208926346)(0.009255003551581499)
23 | 426 23 (0.06972846128059002) (1.1188811691775802)(0.0043454644215100485)
23 | 634 23 (0.06067717063359034) (0.9736417866401057)(0.0037813897129486485)
23 | 661 23 (0.05732484076433121) (0.9198494227373375)(0.0035724731542222036)
23 | 22 38 23 (0.06771706335903453) (1.0866057508359193)(0.004220114486274182)
23 | 22 426 23 (0.05296681193429433) (0.8499193496637387)(0.0033008816278778256)
32 | 32 22 (0.7421746293245469) (29.262710714372954)(0.018823381941252663)
32 | 32 194 (0.17545304777594728) (6.917821733808479)(0.004449922700873271)
33 | 33 22 (0.7707808564231738) (46.46624241001466)(0.012785693394058413)
38 | 22 38 (0.9095399814757641) (13.441198133164225)(0.061546818200810594)
38 | 38 23 (0.06545230009262118) (0.9672552628074731)(0.004429031045000626)
38 | 38 194 (0.06946588453226304) (1.0265680855267993)(0.004700622571345005)
38 | 376 38 (0.0793454769990738) (1.172568879912833)(0.005369155559269628)
38 | 661 38 (0.09601728928681692) (1.4189452204392647)(0.0064973049763924285)
38 | 38 1635 (0.051867860450756406) (0.7665041705266767)(0.0035097981866042704)
38 | 2217 38 (0.12318616857054647) (1.8204474050008574)(0.008335770693185142)
38 | 38 2631 (0.06606977462179685) (0.9763803124566002)(0.004470814356745916)
38 | 38 2850 (0.12380364309972214) (1.8295724546499845)(0.00837755400493043)
38 | 22 38 23 (0.062364927446742824) (0.9216300145618376)(0.004220114486274182)
38 | 376 22 38 (0.07625810435319542) (1.1269436316671972)(0.005160239000543183)
38 | 661 22 38 (0.08737264587835752) (1.2911945253514854)(0.005912338611958384)
38 | 22 38 1635 (0.04785427601111454) (0.7071913478073506)(0.0032382066602598923)
38 | 2217 22 38 (0.11083667798703303) (1.6379464120183151)(0.007500104458279363)
38 | 22 38 2631 (0.05032417412781723) (0.743691546403859)(0.0034053399072410478)
38 | 22 38 2850 (0.10991046619326952) (1.6242588375446245)(0.00743742949066143)
38 | 2217 38 2631 (0.04754553874652671) (0.7026288229827871)(0.0032173150043872476)
38 | 2217 38 2850 (0.10744056807656684) (1.5877586389481162)(0.007270296243680274)
38 | 38 2850 2631 (0.05742513121333745) (0.8486296173688207)(0.0038858479923118707)
38 | 2217 2850 22 38 (0.1009570855202223) (1.4919456176322816)(0.00683157147035474)
40 | 40 22 (0.7574692442882249) (63.720602543234044)(0.009004303681109764)
44 | 44 22 (0.6634980988593155) (60.37832699619771)(0.0072911878995529185)
53 | 53 22 (0.6335109532267614) (17.953602893518156)(0.022354071783729577)
53 | 53 147 (0.08940201302545885) (2.533639286842281)(0.0031546400367693144)
53 | 53 194 (0.17761989342806395) (5.033720437434996)(0.006267496761793339)
57 | 57 22 (0.7621483375959079) (46.650885329112185)(0.012451426900096102)
66 | 22 66 (0.7625570776255708) (83.33460520005839)(0.006977813061463251)
66 | 336 66 (0.3470319634703196) (37.92473051020621)(0.0031755316926419586)
70 | 22 70 (0.7563451776649747) (45.94317039861888)(0.012451426900096102)
71 | 22 71 (0.7273743016759776) (38.90111544583502)(0.013600467973091548)
